Index,AppID,EarlyAccess,Name,PlayerCount,PriceUSD
472,594610,False,Dynamic__DLC,0.0,0
473,640260,False,DYSTOA,0.0,0
474,408250,False,Eagle_Flight,0.0,0
475,607590,False,Earthquake_Simulator_VR,0.0,0
476,612250,False,Eastwood_VR,148.0,0
477,705870,False,Echo_Grotto,0.0,0
478,470130,False,Eclipse__Defending_the_motherland,0.0,0
479,542170,False,Edmersiv,0.0,0
480,774721,False,EF_EVE__volumetric_video_platform,1.0,0
481,621140,False,EGG_HUNT_VR,0.0,0
482,531990,False,Egg_Time,0.0,0
483,716900,False,El_Ministerio_del_Tiempo_VR_Salva_el_tiempo,0.0,0
484,679050,False,Electro_Pong_VR,0.0,0
485,672790,False,Elemental_Combat,0.0,0
486,513860,False,Elena,1.0,0
487,566170,False,Elephant_Express_VR,0.0,0
488,740400,False,Elevator_to_the_Moon,0.0,0
489,488310,False,Eleven_Table_Tennis_VR,8.0,0
490,623850,False,Elite_Encounter,0.0,0
491,503770,False,Elven_Assassin,17.0,0
492,798590,False,Elven_Love,0.0,0
493,578880,False,Embrace_The_Fear,0.0,0
494,416590,False,Emily_Wants_To_Play,6.0,0
495,561690,False,Emission_VR,0.0,0
496,422500,False,Emmerholt_Prologue,0.0,0
497,364500,False,Endless_Dead,0.0,0
498,495830,False,Endless_Labyrinth,0.0,0
499,547750,False,Endless_Night__Alpha,0.0,0
500,589080,False,Enigma_Sphere_Enhanced_Edition,0.0,0
501,574520,False,EnterVR,0.0,0
502,733910,False,Entropic_Shop_VR,0.0,0
503,553000,False,Escape_Artist_The_Trial,0.0,0
504,544530,False,Escape_Bloody_Mary,0.0,0
505,513160,False,Escape_from_Zellman_Orbital,0.0,0
506,758210,False,Escape_Room,0.0,0
507,570470,False,Escape_the_Bunker,0.0,0
508,552060,False,EscapeVR_The_Basement,1.0,0
509,664090,False,Eternity_Warriors_VR,3.0,0
510,265950,False,Ether_One,1.0,0
511,398180,False,Euclidean,0.0,0
512,683000,False,Evasion,4.0,0
513,688480,False,EVE_Valkyrie__Warzone,3.0,0
514,384750,False,EVEREST_VR,3.0,0
515,396750,False,EVERSPACE,83.0,0
516,643590,False,Everyday_Golf_VR,1.0,0
517,623800,False,Everything_Must_Fall,0.0,0
518,404390,False,Evil_Robot_Traffic_Jam_HD,0.0,0
519,549760,False,Evolution_VR,0.0,0
